brand_id,brand_name,avg_rating
48,alcis,0
48,alcis,4.545454545
48,alcis,4.8
49,alena,3.307692308
50,all about you,3.977777778
50,all about you,4.2
50,all about you,4.512820513
50,all about you,4.297619048
50,all about you,3.642857143
50,all about you,3.555555556
50,all about you,4.238095238
50,all about you,4
50,all about you,3.962962963
50,all about you,4.366666667
50,all about you,3.857142857
50,all about you,3.5
50,all about you,4.666666667
50,all about you,3.896551724
50,all about you,0
50,all about you,3.28125
50,all about you,3.842105263
50,all about you,0
50,all about you,3.666666667
50,all about you,0
50,all about you,0
50,all about you,4
50,all about you,4.272727273
50,all about you,4.428571429
50,all about you,2.736842105
50,all about you,0
50,all about you,3.575757576
50,all about you,4.070175439
50,all about you,4.538461538
50,all about you,0
50,all about you,4.055555556
50,all about you,0
50,all about you,4.230769231
50,all about you,3.333333333
50,all about you,3.965517241
50,all about you,4.304347826
50,all about you,4.36
50,all about you,4.157894737
50,all about you,0
50,all about you,0
50,all about you,0
50,all about you,4.380952381
50,all about you,4.71875
50,all about you,4.454545455
50,all about you,3.631578947
50,all about you,4.170731707
50,all about you,3.911764706
50,all about you,0
50,all about you,0
50,all about you,4.5
50,all about you,3.6
50,all about you,0
50,all about you,3.7
50,all about you,4
50,all about you,4.2
50,all about you,0
50,all about you,0
50,all about you,0
50,all about you,4.666666667
50,all about you,4.239130435
50,all about you,4.222222222
50,all about you,4.5
50,all about you,4.386363636
50,all about you,4.236842105
50,all about you,4.2125
50,all about you,4.422222222
50,all about you,3.92327044
50,all about you,3.809917355
50,all about you,4.452380952
50,all about you,4.142857143
50,all about you,0
50,all about you,3.888888889
50,all about you,0
50,all about you,4.32
50,all about you,0
51,allen solly tribe,4.769230769
52,allen solly woman,4.54887218
52,allen solly woman,3.953125
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,4
52,allen solly woman,0
52,allen solly woman,5
52,allen solly woman,5
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,4.571428571
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,4.166666667
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,5
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,4.416666667
52,allen solly woman,4.818181818
52,allen solly woman,0
52,allen solly woman,4.375
52,allen solly woman,0
52,allen solly woman,0
52,allen solly woman,4.444444444
52,allen solly woman,0
52,allen solly woman,4.346938776
53,alsace lorraine paris,0
53,alsace lorraine paris,4.304347826
53,alsace lorraine paris,0
53,alsace lorraine paris,4.833333333
53,alsace lorraine paris,3.692307692
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,4.6
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,4.277777778
53,alsace lorraine paris,0
53,alsace lorraine paris,4.444444444
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,2
53,alsace lorraine paris,0
53,alsace lorraine paris,4.2
53,alsace lorraine paris,4.230769231
53,alsace lorraine paris,4.1
53,alsace lorraine paris,0
53,alsace lorraine paris,4.833333333
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,3.4
53,alsace lorraine paris,4.5
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,3.5
53,alsace lorraine paris,4.333333333
53,alsace lorraine paris,3.4
53,alsace lorraine paris,0
53,alsace lorraine paris,3.777777778
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,3.666666667
53,alsace lorraine paris,0
53,alsace lorraine paris,3.5
53,alsace lorraine paris,2
53,alsace lorraine paris,4
53,alsace lorraine paris,3.2
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,4.333333333
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,4.25
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,3.222222222
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,0
53,alsace lorraine paris,3.166666667
53,alsace lorraine paris,0
54,am ma,0
55,amante,4.484848485
55,amante,4.444444444
56,american crew,4.071428571
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,4.538461538
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,3.6
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,4.636363636
57,american eagle outfitters,4.2
57,american eagle outfitters,3.8
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,4.75
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
57,american eagle outfitters,0
58,american eye,0
58,american eye,4.428571429
58,american eye,4.25
58,american eye,4.714285714
58,american eye,4.65
59,amiras indian ethnic wear,4.375
60,amirtha fashion,0
60,amirtha fashion,0
60,amirtha fashion,0
60,amirtha fashion,0
61,amrutam fab,3.8
61,amrutam fab,0
61,amrutam fab,0
61,amrutam fab,0
61,amrutam fab,0
61,amrutam fab,0
61,amrutam fab,0
61,amrutam fab,0
62,amydus,0
62,amydus,0
62,amydus,0
62,amydus,3.666666667
62,amydus,4.666666667
62,amydus,5
62,amydus,0
62,amydus,0
62,amydus,0
62,amydus,0
62,amydus,0
62,amydus,0
62,amydus,0
63,an episode,4.289855072
64,anahi,3.066666667
65,anaisa,3.977123107
66,anayna,4.21875
66,anayna,4.166666667
66,anayna,4.331994645
66,anayna,4.128
66,anayna,4.571428571
66,anayna,4.299465241
66,anayna,4.105263158
66,anayna,4.571573604
66,anayna,4.527272727
66,anayna,4.35125448
66,anayna,4.517022961
66,anayna,4.410958904
66,anayna,4.107744108
66,anayna,0
66,anayna,4.527272727
66,anayna,4.422619048
66,anayna,0
66,anayna,4.145454545
66,anayna,4.257142857
66,anayna,4.461538462
66,anayna,0
66,anayna,0
66,anayna,4.333333333
66,anayna,4.344827586
66,anayna,4.278846154
66,anayna,4.301104972
66,anayna,4.486111111
66,anayna,4.583333333
67,ancestry,0
67,ancestry,0
67,ancestry,0
67,ancestry,0
67,ancestry,0
67,ancestry,0
67,ancestry,0
67,ancestry,0
67,ancestry,0
67,ancestry,0
67,ancestry,0
67,ancestry,0
68,and,0
68,and,4.230769231
68,and,0
68,and,4
68,and,4.523809524
68,and,0
68,and,4.285714286
68,and,0
68,and,0
68,and,0
68,and,0
68,and,0
68,and,0
68,and,0
68,and,0
68,and,0
68,and,4.401960784
68,and,0
68,and,4.210526316
68,and,5
68,and,4.55
68,and,0
68,and,4.337899543
68,and,0
68,and,3.431818182
68,and,0
68,and,4.115384615
68,and,0
68,and,0
69,anekaant,0
69,anekaant,0
69,anekaant,0
69,anekaant,0
69,anekaant,0
69,anekaant,0
70,angel & rocket,4.727272727
71,angloindu,0
71,angloindu,0
72,ani,4
72,ani,4.086956522
72,ani,3.96
72,ani,4.272727273
73,annabelle by pantaloons,0
73,annabelle by pantaloons,0
73,annabelle by pantaloons,0
73,annabelle by pantaloons,4.95
73,annabelle by pantaloons,0
73,annabelle by pantaloons,0
73,annabelle by pantaloons,0
73,annabelle by pantaloons,0
73,annabelle by pantaloons,0
73,annabelle by pantaloons,0
74,anokherang,0
75,anouk,3.80952381
75,anouk,4.32
75,anouk,4.245864233
75,anouk,4.428571429
75,anouk,4.385487528
75,anouk,4.231191653
75,anouk,4.207964602
75,anouk,4.181818182
75,anouk,4.154185022
75,anouk,4.370165746
75,anouk,3.818181818
75,anouk,4.045454545
75,anouk,4.084249084
75,anouk,3.65
75,anouk,4.092243187
75,anouk,4.038961039
75,anouk,3.99122807
75,anouk,0
75,anouk,4.076846307
75,anouk,0
75,anouk,3.934285714
75,anouk,4.164444444
75,anouk,4.538461538
75,anouk,3.597222222
75,anouk,3.553571429
75,anouk,4.555555556
75,anouk,4.043052838
75,anouk,0
75,anouk,4.571428571
75,anouk,4.09618442
75,anouk,4.026315789
75,anouk,3.869565217
75,anouk,4.1875
75,anouk,3.6
75,anouk,3.765957447
75,anouk,4.258426966
75,anouk,4.125
75,anouk,4.083235639
75,anouk,4
75,anouk,0
75,anouk,3.955882353
75,anouk,3.444444444
75,anouk,4.175438596
75,anouk,3.263157895
75,anouk,3.623036649
75,anouk,4.040178571
75,anouk,0
75,anouk,4.487647059
75,anouk,4.182692308
75,anouk,3
75,anouk,0
75,anouk,0
75,anouk,4.535714286
75,anouk,3.975177305
75,anouk,3.058823529
75,anouk,4
75,anouk,4.315789474
75,anouk,3.857142857
75,anouk,4.102590674
75,anouk,3.552631579
75,anouk,3.982142857
75,anouk,4.25
75,anouk,4.222222222
75,anouk,4.077540107
75,anouk,3.956442831
75,anouk,4.08
75,anouk,4.117647059
75,anouk,3.936
75,anouk,3.696428571
75,anouk,4.430232558
75,anouk,4.722222222
75,anouk,3.583333333
75,anouk,3.928571429
75,anouk,4.6
75,anouk,3.526315789
75,anouk,4
75,anouk,3.788732394
75,anouk,0
75,anouk,4.846153846
75,anouk,3.909090909
75,anouk,4
75,anouk,4.285714286
75,anouk,4.265822785
75,anouk,3.428571429
75,anouk,3.964285714
75,anouk,0
75,anouk,3.833333333
75,anouk,0
75,anouk,0
75,anouk,4.111111111
75,anouk,4.571428571
75,anouk,3.961538462
75,anouk,3.8
75,anouk,3.685950413
75,anouk,4.571428571
75,anouk,5
75,anouk,3.952380952
75,anouk,3.0625
75,anouk,4.192771084
75,anouk,3.665338645
75,anouk,4
75,anouk,0
75,anouk,4.194444444
75,anouk,3.833333333
75,anouk,3.692307692
75,anouk,4.047401485
75,anouk,3.837920489
75,anouk,3.533333333
75,anouk,4.293275218
75,anouk,3.411764706
75,anouk,3.994791667
75,anouk,3.588607595
75,anouk,3.125
75,anouk,3.967741935
75,anouk,3.610738255
75,anouk,4.5
75,anouk,0
75,anouk,4.416666667
75,anouk,4.1875
75,anouk,3.861111111
75,anouk,3.25
75,anouk,3.904273504
75,anouk,0
75,anouk,3.757142857
75,anouk,4.230769231
75,anouk,4.258160237
75,anouk,4.028963415
75,anouk,3.567567568
75,anouk,3.653846154
75,anouk,3.759410802
75,anouk,0
75,anouk,4.229508197
75,anouk,0
75,anouk,4.25
75,anouk,4.266666667
75,anouk,3.686915888
75,anouk,4.489361702
75,anouk,4.157894737
75,anouk,0
75,anouk,3.673267327
75,anouk,0
75,anouk,4.409090909
75,anouk,4.444444444
75,anouk,4.25
75,anouk,3.941176471
75,anouk,4.363636364
75,anouk,3.8
75,anouk,4.818181818
75,anouk,4.416666667
75,anouk,3.966666667
75,anouk,0
75,anouk,0
75,anouk,4.285714286
75,anouk,3
75,anouk,3.86440678
75,anouk,3.930232558
75,anouk,3.815789474
75,anouk,4
75,anouk,3.625
75,anouk,4.047619048
75,anouk,3.857142857
75,anouk,4.150793651
75,anouk,4.527777778
75,anouk,4.48
75,anouk,4.181818182
75,anouk,4.409090909
75,anouk,4.053435115
75,anouk,0
75,anouk,3.647058824
75,anouk,0
75,anouk,4
75,anouk,4.428571429
75,anouk,0
75,anouk,0
75,anouk,4.333333333
75,anouk,4.125
75,anouk,3.788973384
75,anouk,4.113207547
75,anouk,0
75,anouk,3.392857143
75,anouk,3.476923077
75,anouk,4.411764706
75,anouk,2.857142857
75,anouk,3.724137931
75,anouk,0
75,anouk,4
75,anouk,3.714285714
75,anouk,3.792349727
75,anouk,3.666666667
75,anouk,0
75,anouk,0
75,anouk,0
75,anouk,4
75,anouk,3.585365854
75,anouk,4.344827586
75,anouk,0
75,anouk,0
75,anouk,3.583333333
75,anouk,3.125
75,anouk,0
76,antaran,4.407407407
76,antaran,0
77,antheaa,4.239416058
77,antheaa,4.026548673
77,antheaa,4.53125
77,antheaa,4.251141553
77,antheaa,0
77,antheaa,4.1
77,antheaa,0
77,antheaa,4.714285714
77,antheaa,0
77,antheaa,0
77,antheaa,3.863636364
77,antheaa,4.115384615
77,antheaa,4.333333333
77,antheaa,0
77,antheaa,4.303370787
77,antheaa,4.384615385
77,antheaa,4.333333333
77,antheaa,4.105263158
77,antheaa,0
77,antheaa,0
77,antheaa,4.2
77,antheaa,4.166666667
78,anti culture,3.903225806
78,anti culture,0
78,anti culture,0
78,anti culture,0
78,anti culture,0
78,anti culture,0
79,anubhutee,4.249084249
79,anubhutee,4.16152968
79,anubhutee,4.456140351
79,anubhutee,4.285094067
79,anubhutee,3.55721393
79,anubhutee,4.347490347
79,anubhutee,3.736111111
79,anubhutee,4.125
79,anubhutee,4.070058997
79,anubhutee,4
79,anubhutee,4.245349867
79,anubhutee,4.181219681
79,anubhutee,0
79,anubhutee,0
79,anubhutee,4.058823529
79,anubhutee,3.97260274
79,anubhutee,4.25
79,anubhutee,4.290821256
79,anubhutee,4.287474849
79,anubhutee,4.314551956
79,anubhutee,3.84
79,anubhutee,4.368618619
79,anubhutee,3.526315789
79,anubhutee,4.360674811
79,anubhutee,4
79,anubhutee,0
79,anubhutee,3.826086957
80,anvi be yourself,0
80,anvi be yourself,0
80,anvi be yourself,0
80,anvi be yourself,0
80,anvi be yourself,4.133333333
80,anvi be yourself,4.647058824
80,anvi be yourself,0
80,anvi be yourself,3.857142857
80,anvi be yourself,4.060606061
80,anvi be yourself,0
80,anvi be yourself,0
80,anvi be yourself,3.714285714
81,anwaind,0
81,anwaind,4.285714286
81,anwaind,0
82,apnisha,3.5
82,apnisha,0
82,apnisha,0
82,apnisha,0
82,apnisha,0
82,apnisha,0
82,apnisha,0
82,apnisha,0
82,apnisha,0
82,apnisha,0
82,apnisha,0
82,apnisha,0
83,apraa & parma,0
83,apraa & parma,0
83,apraa & parma,0
83,apraa & parma,0
84,apratim,0
84,apratim,0
84,apratim,3.666666667
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
84,apratim,0
85,aprique fab,4.201680672
85,aprique fab,4.714285714
85,aprique fab,0
86,arhi,0
86,arhi,2.875
86,arhi,0
87,arise,3.833333333
87,arise,0
87,arise,0
87,arise,0
87,arise,0
88,armisto,0
89,armure,0
89,armure,0
89,armure,4
89,armure,0
89,armure,0
89,armure,0
90,arrabi,0
90,arrabi,0
91,arteastri,0
91,arteastri,0
91,arteastri,0
91,arteastri,0
91,arteastri,0
91,arteastri,0
92,articale,0
92,articale,0
93,ashtag,0
94,aspora,0
94,aspora,0
94,aspora,0
94,aspora,0
94,aspora,0
95,athena,4.5281745
95,athena,4.357034796
95,athena,4.19
95,athena,3.87037037
95,athena,4.28226445
95,athena,4.6
95,athena,0
95,athena,3.625
95,athena,0
95,athena,0
95,athena,4.516129032
95,athena,0
95,athena,3.5
95,athena,4
95,athena,0
95,athena,4
95,athena,4.285714286
95,athena,4.177631579
95,athena,0
95,athena,4.365482234
95,athena,0
95,athena,0
95,athena,4.705882353
95,athena,3.6
95,athena,4.309027778
95,athena,0
95,athena,0
95,athena,0
95,athena,3.3
95,athena,2.5
95,athena,0
95,athena,0
95,athena,3.962962963
95,athena,4.042553191
95,athena,3.730769231
95,athena,0
95,athena,0
95,athena,4.146341463
95,athena,0
95,athena,4.285714286
95,athena,3.215686275
95,athena,0
95,athena,2.9375
95,athena,4.583333333
95,athena,4.391304348
95,athena,4.246153846
95,athena,4.5
95,athena,3.266666667
95,athena,3.125
95,athena,3.857142857
95,athena,0
95,athena,3.318181818
95,athena,4.407407407
95,athena,4.1
95,athena,0
95,athena,3.99378882
95,athena,3.371428571
95,athena,0
95,athena,3.333333333
95,athena,4.083333333
95,athena,0
95,athena,4.256097561
95,athena,4.504918033
95,athena,3
95,athena,0
95,athena,0
95,athena,4
95,athena,0
95,athena,4.230769231
95,athena,0
95,athena,2.9375
95,athena,4.025210084
96,athlisis,2.8
97,atsevam,0
97,atsevam,0
97,atsevam,0
97,atsevam,0
97,atsevam,0
97,atsevam,0
97,atsevam,0
97,atsevam,0
97,atsevam,0
97,atsevam,0
98,aturabi,0
98,aturabi,0
98,aturabi,0
98,aturabi,0
98,aturabi,0
98,aturabi,0
98,aturabi,0
99,aujjessa,3.884872825
99,aujjessa,0
99,aujjessa,0
99,aujjessa,0
99,aujjessa,0
100,aurelia,4.205980066
100,aurelia,4.1875
100,aurelia,4.384615385
100,aurelia,0
100,aurelia,3.947368421
100,aurelia,3.846153846
100,aurelia,4.666666667
100,aurelia,4.638297872
100,aurelia,4.269911504
100,aurelia,4.777777778
100,aurelia,3.666666667
100,aurelia,3.6
100,aurelia,4.357142857
100,aurelia,4.242424242
100,aurelia,0
100,aurelia,4.294117647
100,aurelia,3.992753623
100,aurelia,4.125
100,aurelia,4.090909091
100,aurelia,3.892857143
100,aurelia,4.193548387
100,aurelia,3.785714286
100,aurelia,4.037878788
100,aurelia,0
100,aurelia,4.25
100,aurelia,0
100,aurelia,0
100,aurelia,0
100,aurelia,3.25
100,aurelia,0
100,aurelia,0
101,av2,0
102,awadhi,0
102,awadhi,0
103,awesome,4.166666667
103,awesome,4
103,awesome,0
104,ayaany,0
104,ayaany,0
104,ayaany,4.818181818
104,ayaany,0
104,ayaany,0
104,ayaany,4.153846154
104,ayaany,5
104,ayaany,4
104,ayaany,3.833333333
104,ayaany,4.333333333
104,ayaany,0
104,ayaany,0
104,ayaany,4
104,ayaany,0
104,ayaany,0
104,ayaany,0
105,ayka clothings,0
105,ayka clothings,0
105,ayka clothings,0
105,ayka clothings,0
105,ayka clothings,0
105,ayka clothings,0
105,ayka clothings,0
105,ayka clothings,0
106,azira,4.249130435
106,azira,4.338028169
106,azira,4.027777778
106,azira,4.428571429
106,azira,0
107,b.copenhagen,0
107,b.copenhagen,0
107,b.copenhagen,0
107,b.copenhagen,0
107,b.copenhagen,0
